timestamp,label,content
2024/9/28 2:31,0.0,Jjdkxkxmmdkdkd
2024/9/28 2:38,0.0,加油
2024/9/28 2:38,0.0,[玫瑰][玫瑰]
2024/9/28 2:45,0.0,帮帮她
2024/9/28 2:47,0.0,upup
2024/9/28 2:51,0.0,[玫瑰][玫瑰][玫瑰][玫瑰][抱抱你]
2024/9/28 2:53,0.0,只为发声 [爱心]
2024/9/28 2:57,0.0,宜昌你在干嘛
2024/9/28 3:01,0.0,只为发声[玫瑰][玫瑰][玫瑰]
2024/9/28 3:04,0.0,[流泪][流泪][流泪]
2024/9/28 3:10,0.0,r
2024/9/28 4:01,0.0,顶！
2024/9/28 4:11,0.0,处理一个月了
2024/9/28 4:19,0.0,一起共事过的同事，人很好，太可惜了，还这么年轻
2024/9/28 5:15,0.0,[流泪][流泪]
2024/9/28 5:43,0.0,刚才还很多人说我们五天8小时很正常
2024/9/28 6:27,0.0,21岁能的什么疾病！
2024/9/28 6:42,0.0,景区经常无偿加班，pua员工。现在还在推脱责任，还要打官司。大家多关注关注此事，逝者已去，多说无益，只想给逝者讨个公道
2024/9/28 7:10,0.0,转发[玫瑰][玫瑰][玫瑰][感谢][感谢]
2024/9/28 11:12,0.0,发生了什么事
2024/9/28 11:14,0.0,可惜了
2024/9/28 11:21,0.0,我的天
2024/9/28 11:39,0.0,天啊家人肯定受不了啊
2024/9/28 11:40,0.0,天啊
2024/9/28 11:41,0.0,为啥啊
2024/9/28 11:44,0.0,这个是自身突发疾病死亡的，且抢救时间超过48小时，不会被认定工伤，公司给购买了社保，也向工伤认定部分申请了，但基本会被退回。法律上是有过错责任才会承担赔偿义务，这又不适用无过错责任，你让景区给个什么交代？
2024/9/28 13:52,0.0,是的
