timestamp,label,content
2024/10/3 15:17,0,[捂脸][捂脸][捂脸]
2024/10/3 15:28,0,[666][666][666]
2024/10/3 15:51,1,故意的吧
2024/10/3 15:55,0,@小芳芳?? [送心]
2024/10/3 16:39,0,头发都干起来了
2024/10/3 16:52,0,所以他在笑什么[看]
2024/10/3 17:06,1,故意的凭什么不笑??
2024/10/3 20:26,1,咩男人黎嫁？九唔搭八
2024/10/3 21:52,1,他爸得睡一个月地板了
2024/10/3 22:18,1,她老公为什么还能笑出来[看]
2024/10/3 22:31,1,炸了不第一时间去看人，反而在一旁笑。唉，真是悲哀
2024/10/4 0:42,1,他怎么敢笑的啊
2024/10/4 1:07,1,哇偶，老子真勇猛，多有力，这要不是炸着老婆了，高低得叉腰笑两声
2024/10/4 1:21,1,有备胎蓄谋已久[捂脸]
2024/10/4 2:37,1,为了儿子  你是真卖力呀[捂脸][捂脸][捂脸][捂脸][捂脸]
2024/10/4 3:11,1,真下头
2024/10/4 3:18,0,[666][666][666]
2024/10/4 3:29,0,[666][666][666]
2024/10/4 3:34,1,这就是典型的不靠谱儿的货。
2024/10/4 3:53,1,反手一个脖溜子，对谁不满呢[呲牙][呲牙][呲牙][呲牙][呲牙]
2024/10/4 4:40,1,还笑呢   这么大威力 嘻嘻哈哈
2024/10/4 5:10,0,@小咩啊
2024/10/4 5:16,1,完了，本来人家发个视频是想赚点流量，结果要被网爆了[泪奔][泪奔]
2024/10/4 5:31,0,他知道先给老婆，不先给他儿子[捂脸]
2024/10/4 5:33,1,他故意的，平时不敢动手，终于抓住机会了[捂脸][捂脸]
2024/10/4 5:42,0,真的不好意思，我这人笑点比较低。伤到没有？
2024/10/4 5:43,1,给我感觉故意的
2024/10/4 5:45,1,是怎么笑得出来
2024/10/4 5:46,1,三无产品
2024/10/4 5:48,0,[捂脸]应该是前天晚上累的脑子不清醒
2024/10/4 5:49,0,踢过足球的都知道，足球不需要打太多气。
2024/10/4 6:33,1,求链接 平时太欺负人了[捂脸]
2024/10/4 6:36,1,自私的男人
2024/10/4 6:42,0,冲子打气就这样[灵机一动]
2024/10/4 6:59,0,[666][666][666]
2024/10/4 7:14,0,我怀疑爸爸是卧底[捂脸]
2024/10/4 8:20,0,他在笑，他在看，还后退了[捂脸]
2024/10/4 8:23,0,我马上拿给我老公看，原来真会爆炸。每次我都说会爆炸，他不信。
2024/10/4 8:59,0,我小时候也打炸过一个，那一瞬间人都懵了。。
2024/10/4 9:51,1,感觉有点故意的
2024/10/4 10:07,0,他笑了[捂脸][捂脸][捂脸]
2024/10/4 11:01,0,我给电动车打气我都怕爆炸[捂脸]
2024/10/4 11:04,1,二百五
2024/10/4 11:07,1,谋杀
2024/10/4 11:37,1,应该是故意的[呲牙]
2024/10/4 12:00,1,还是孩子有经验，早就知道要炸，躲得远远的
2024/10/4 12:02,0,不是，他在笑什么？
2024/10/4 12:04,1,孩子爸得睡一个月的地板了吧
2024/10/4 12:05,0,打气这一块儿，爸爸的爱给得太多了
2024/10/4 12:06,0,被炸懵了
2024/10/4 17:25,1,换成我媳妇这下估计要离婚了。。。
2024/10/4 17:29,1,玩什么不好，玩足球，都炸了没得玩了
2024/10/4 17:30,0,柯南可以拍一集
2024/10/4 17:35,1,还有脸笑呢
2024/10/4 17:36,0,??????
2024/10/4 17:39,0,气打太足了
2024/10/4 17:39,0,转发微博
2024/10/4 17:39,1,就说这男的，除了给孩子个亲生父亲的身份还有什么用，干点活就闯祸，还有脸笑
2024/10/4 17:40,1,爸爸到底打了多少愤怒进去？
2024/10/4 17:43,1,这个爸爸打气很鲁莽，还有脸笑……
2024/10/4 17:45,1,他为什么是捂耳朵不是捂妻子
2024/10/4 17:45,0,没有危险时爸爸就是最大的危险
2024/10/4 17:47,0,现在我连气球??都不敢打满了，否则不敢碰
2024/10/4 17:48,1,拳师又要发癫了
2024/10/4 17:48,0,两个建议，不能打太满，球买好点
2024/10/4 17:48,1,111
2024/10/4 17:49,0,222
2024/10/4 17:49,0,333
2024/10/4 17:49,0,@背着书包上学堂1404
2024/10/4 17:51,0,以色列产的气球？
2024/10/4 17:51,0,注意安全呀
2024/10/4 17:51,0,孩子带着红领巾在门口敬礼??
2024/10/4 17:53,0,太危险啦
2024/10/4 17:55,0,离婚
2024/10/4 17:58,1,爱心炸弹
2024/10/4 17:59,1,她是不是还去按压挤压了??
2024/10/4 17:59,0,还笑？
2024/10/4 18:02,0,我以前拿着没电的五号电池去扔，还没走到垃圾桶，结果电池就在手里就爆炸了，当时都吓死我了
2024/10/4 18:02,1,提醒了不听，还笑的出来……
2024/10/4 18:04,1,就算不爆，气打得那么足，也踢不动，男的不懂。
2024/10/4 18:05,0,咋没人说球的质量不行呢
2024/10/4 18:05,0,@怒战紫菜汤
2024/10/4 18:06,0,离
2024/10/4 18:06,0,以前给自行车打气打太足了结果爆了。
2024/10/4 18:07,1,111
2024/10/4 18:09,0,真有把子力气，这是打了多少气
2024/10/4 18:12,1,雪崩时没有一片雪花是无辜的，难怪中国足球不行！
2024/10/4 18:12,0,@花老柒 像你那一身虎劲
2024/10/4 18:12,0,太吓人了吧
2024/10/4 18:13,0,好吓人
2024/10/4 18:13,0,22222
2024/10/4 18:14,0,这么打很难不爆
2024/10/4 18:14,0,还在那儿笑
2024/10/4 18:17,1,不是谁的错的问题，但是妻子孩子就算没受伤也吓着了吧，还跟没事儿人一样笑就挺没责任感的
2024/10/4 18:18,0,666
2024/10/4 18:19,0,哎，最担心的事情发生了
2024/10/4 18:21,1,这男的故意的吧，可怜宝宝了
2024/10/4 18:21,0,结婚呗，看男人笑得多开心
2024/10/4 18:21,1,孩子被迫退役
2024/10/4 18:21,1,故意为之？
2024/10/4 18:22,0,怪吓人的！
2024/10/4 18:22,1,不离婚留着过年，男的狗脸还在笑？
2024/10/4 18:24,1,球类都不用充到满涨的，没常识这男的
2024/10/4 18:25,0,我只希望这妻子有没伤到。
2024/10/4 18:26,1,这瓜娃子还有脸笑啊这是你的妻子，而不是愣着干笑，实际上本该遭罪的是你，替你挡了一下。
2024/10/4 18:26,0,没看错的话男的在笑
2024/10/4 18:27,1,要炸也应该炸男的啊，干嘛又是女的受罪
2024/10/4 18:28,1,这男人下意识的反应骗不了人他不在乎妻子受没受伤受没受惊吓
2024/10/4 18:29,0,转发微博
2024/10/4 18:31,1,还在笑 笑你x呢
2024/10/4 18:32,1,有部分是脑子问题
2024/10/4 18:33,0,哎发布个视频 为啥要左右倒换？
2024/10/4 18:36,1,他还在笑？？？
2024/10/4 18:36,0,不是，你打气不用手按一下吗？差不多就停了啊，这要是伤到眼睛那才真惨
2024/10/4 18:39,1,连个球都打不好，还能干什么
2024/10/4 18:39,0,@PaulWalker17 为什么他还笑
2024/10/4 18:40,1,看标题以为是丈夫爆炸
2024/10/4 18:41,1,还笑？长心了吗
2024/10/4 18:41,1,评论区在干啥？老婆受伤了不第一时间关心吗？在那笑还这么多人支持
2024/10/4 18:42,0,？？？他爸怎么还在笑啊？
2024/10/4 18:42,1,打那么足干嘛
2024/10/4 18:42,1,这打气的也是没点数
2024/10/4 18:43,0,这确实很吓人
2024/10/4 18:43,0,好可怕，注意安全！
2024/10/4 18:44,0,打的太足了 好危险
2024/10/4 18:45,0,我看了一个“丈夫给足球打气时，妻子突然爆炸”
2024/10/4 18:45,0,太可怕了??
2024/10/4 18:45,1,@黄大毛子啊
2024/10/4 18:45,1,这男的笑啥呢我请问呢 这是什么很好笑的事情吗
2024/10/4 18:46,0,现在的产品质量安全没有有效把关
2024/10/4 18:47,0,好危险
2024/10/4 18:48,1,傻B吧
2024/10/4 18:48,0,好危险
2024/10/4 18:48,0,打气打那么猛干啥？
2024/10/4 18:48,0,看成了老公给妻子打气
2024/10/4 18:49,1,什么？妻子爆炸？
2024/10/4 18:51,1,你瞅你找的，能活着不容易
2024/10/4 18:51,0,球问题吧
2024/10/4 18:53,0,不理解
2024/10/4 18:53,0,人在知道自己犯错的情况下会潜意识地笑一下掩饰尴尬。
2024/10/4 18:54,1,笑什么笑
2024/10/4 18:55,1,老婆受伤这个男的还笑的出来的确不咋滴
2024/10/4 18:56,1,打气打几下停下来摸摸捏捏，什么250一直猛打，这球有后门满气了会自动排气是吧？
2024/10/4 18:56,0,哇塞，科普小达人上线，连气球里的学问都这么懂，真是智慧与勇气并存的探险家呢，安全第一，继续分享有趣知识哦！
2024/10/4 18:56,0,提醒注意！#丈夫给足球打气递给妻子时突然爆炸#      10月3日（采访时间），河南辉县。宝爸卖力帮孩子足球打气，递给宝妈时突然发生爆炸。#公益同行计划#
2024/10/4 18:57,1,我也是男的，这男的打气姿势就有点彪
2024/10/4 18:58,0,玩耍有风险，远离这类气球
2024/10/4 18:59,0,我也怕
2024/10/4 19:03,0,氢气球多的话，遇火危险。
2024/10/4 19:04,0,防不胜防
2024/10/4 19:07,1,打气太足可以说是没经验，第一时间保护自己是下意识反应，也没啥可说的，但是出事儿以后还在笑，这难道不是品性有问题？！
2024/10/4 19:07,0,这个好吓人，气球我都怕
2024/10/4 19:08,0,男的还笑 嘻嘻。
2024/10/4 19:10,0,OMG  好吓人
2024/10/4 19:12,1,小编你发稿子的时候不自己读一读这个标题通不通顺有没有歧义的吗？
2024/10/4 19:13,0,买的不是防爆球，里面球胆太差了
2024/10/4 19:17,0,这标题真费劲
2024/10/4 19:19,0,哈哈哈
2024/10/4 19:19,0,太形象了
2024/10/4 19:26,1,这男的还能干点啥？
2024/10/4 19:27,0,递了个??
2024/10/4 19:29,0,是球有问题，还是气打得太过，得好好调查。
2024/10/4 19:32,0,很危险啊
2024/10/4 19:36,1,干点活被炸懵了，还笑啊
2024/10/4 19:36,1,打了个炸弹出来还好意思笑
2024/10/4 19:38,1,一点常识都没有，还那么卖劲打气
2024/10/4 19:40,0,谁拍的？
2024/10/4 19:40,1,这男的怎么还在笑 蛮自私的
2024/10/4 19:44,0,吓人啊
2024/10/4 19:47,0,叮~！您使用 “消防小超人” 发布的微博，已被超话君收录到您的专属超话 消防小超人 中了凹~想知道粉丝们都在超话里聊些什么嘛~快来宠粉翻牌吧！直达现场&gt;&gt;  消防小超人
2024/10/4 19:48,0,这男的一直在笑？真不是故意的？
2024/10/4 19:48,1,打的一拳开，引??百拳来
2024/10/4 19:50,1,手部肿起？脸上擦伤？咋没吓怀孕呢
2024/10/4 19:56,0,看成了，丈夫给足球打气时，妻子突然爆炸
2024/10/4 19:57,1,信球??？他还笑
2024/10/4 20:08,1,1111
2024/10/4 20:11,0,欢迎参与微博官方旅行活动，旅行内容添加#微博旅行家#话题词，有机会获得曝光资源、红包惊喜及出行机会！了解更多戳&gt;&gt; 网页链接
2024/10/4 20:12,1,心里一点逼数都没有，每次把球打的气满满的，
2024/10/4 20:16,0,好
2024/10/4 20:18,1,抹杀失败下次继续
